"","Rho","N","P","p.adj"
"10793at7088_nostop.fas.aligned.fas.best",0.0216812570591413,92,0.801084706360542,0.949872423547092
"10796at7088_nostop.fas.aligned.fas.best",-0.125423761840493,85,0.161612472286996,0.595342290492091
"10799at7088_nostop.fas.aligned.fas.best",-0.0577345271416318,89,0.509495267199829,0.849162038797003
"1079at7088_nostop.fas.aligned.fas.best",-0.0061243061936849,70,0.950670124610518,0.987584527748817
"10801at7088_nostop.fas.aligned.fas.best",0.14415990000438,98,0.0836122654553251,0.474122265569078
"1080at7088_nostop.fas.aligned.fas.best",-0.0463795514879574,91,0.591996573261984,0.882472812175875
"10810at7088_nostop.fas.aligned.fas.best",-0.047107102166571,98,0.571839329341274,0.873091804752355
"10812at7088_nostop.fas.aligned.fas.best",-0.109333897953879,106,0.172032309762566,0.606773913276227
"10814at7088_nostop.fas.aligned.fas.best",0.114425100026894,83,0.207143397351798,0.641535168436711
"10816at7088_nostop.fas.aligned.fas.best",0.0212838357996974,66,0.834770833787386,0.955309122365688
"10818at7088_nostop.fas.aligned.fas.best",0.0500694206595881,102,0.539689764255092,0.858922099114331
"10821at7088_nostop.fas.aligned.fas.best",-0.0167135794383549,97,0.841842665026341,0.957539512586325
"10822at7088_nostop.fas.aligned.fas.best",0.091209258472141,97,0.276192454595353,0.703302733118285
"10826at7088_nostop.fas.aligned.fas.best",-0.0203379112039374,98,0.807168387680456,0.950801308386507
"10827at7088_nostop.fas.aligned.fas.best",0.0399278357587362,77,0.671878680758503,0.911284098352456
"10829at7088_nostop.fas.aligned.fas.best",-0.0260095562034399,85,0.771621805534879,0.940121010762394
"1082at7088_nostop.fas.aligned.fas.best",-0.0818027196273949,121,0.274397553466589,0.70212600106005
"10830at7088_nostop.fas.aligned.fas.best",-0.0226453721911661,119,0.764162560346226,0.937028178297113
"1083at7088_nostop.fas.aligned.fas.best",0.0534496271809006,123,0.471443901759908,0.822940325492322
"10841at7088_nostop.fas.aligned.fas.best",-0.0764273787463703,102,0.349205602292057,0.75064043026906
"10853at7088_nostop.fas.aligned.fas.best",-0.0559419537708975,102,0.493209694792498,0.837467130347885
"10865at7088_nostop.fas.aligned.fas.best",-0.109756111563093,95,0.194811570802678,0.630121446665808
"1086at7088_nostop.fas.aligned.fas.best",-0.191046616908395,91,0.0272676890597106,0.311601516729843
"10875at7088_nostop.fas.aligned.fas.best",0.198515297727888,78,0.0340130991395126,0.341036919160851
"10878at7088_nostop.fas.aligned.fas.best",-0.086191528868112,87,0.330369696392,0.742952314925756
"10879at7088_nostop.fas.aligned.fas.best",0.114272812230201,80,0.216367480257598,0.650240468282367
"10887at7088_nostop.fas.aligned.fas.best",-0.0343460882922294,103,0.672448318473602,0.911284098352456
"10896at7088_nostop.fas.aligned.fas.best",-0.002065410471308,92,0.980851996079649,0.995312190607356
"10898at7088_nostop.fas.aligned.fas.best",-0.00830521624804928,93,0.922691568350607,0.979703405094222
"1089at7088_nostop.fas.aligned.fas.best",-0.0921996638834569,94,0.27870868617105,0.705372927024775
"10904at7088_nostop.fas.aligned.fas.best",0.00273658238089802,103,0.973127126110648,0.994062463823122
"10906at7088_nostop.fas.aligned.fas.best",-0.0663064466027093,80,0.473172110861788,0.823988660375116
"10908at7088_nostop.fas.aligned.fas.best",0.00283752176919583,46,0.981599796044587,0.995456675699314
"1090at7088_nostop.fas.aligned.fas.best",-0.0363706196674718,112,0.640337726692965,0.898281943803471
"10913at7088_nostop.fas.aligned.fas.best",-0.233993675947095,96,0.00545557956935825,0.18482349178238
"10916at7088_nostop.fas.aligned.fas.best",0.049527282101193,83,0.585062642774762,0.880410354815468
"10917at7088_nostop.fas.aligned.fas.best",-0.116194630808879,115,0.13031053283675,0.555812466689961
"10926at7088_nostop.fas.aligned.fas.best",0.0822818015115756,98,0.323404685945961,0.741295114174487
"10929at7088_nostop.fas.aligned.fas.best",-0.0548713278397662,99,0.50800663826865,0.849162038797003
"10930at7088_nostop.fas.aligned.fas.best",0.126011391549515,102,0.122717293800278,0.53833085408932
"10933at7088_nostop.fas.aligned.fas.best",0.00433315022475869,97,0.958742376477327,0.990381172979152
"10936at7088_nostop.fas.aligned.fas.best",0.00304590818355992,62,0.976941422078093,0.995003991256938
"10939at7088_nostop.fas.aligned.fas.best",-0.246077202362584,76,0.00951319379377629,0.233346092322427
"10940at7088_nostop.fas.aligned.fas.best",-0.0212488477373531,90,0.807106008266193,0.950801308386507
"10943at7088_nostop.fas.aligned.fas.best",-0.122798059597293,125,0.0952992101931966,0.490554830848087
"10947at7088_nostop.fas.aligned.fas.best",0.0164923288425975,99,0.842296729946758,0.957539512586325
"10952at7088_nostop.fas.aligned.fas.best",0.0340699193635714,111,0.66307042401581,0.907997276266107
"10953at7088_nostop.fas.aligned.fas.best",-0.062645060706598,117,0.410601152164973,0.787272595027723
"10960at7088_nostop.fas.aligned.fas.best",-0.0116989825161021,109,0.882164920705402,0.969196543352723
"10963at7088_nostop.fas.aligned.fas.best",0.0176713410437717,75,0.853268086815095,0.962083972578145
"10965at7088_nostop.fas.aligned.fas.best",-0.0550076131875955,91,0.525006083417379,0.853637110791984
"10966at7088_nostop.fas.aligned.fas.best",-0.0559852003332237,86,0.529664461280544,0.855163179330171
"10973at7088_nostop.fas.aligned.fas.best",-0.0830627255337831,77,0.378229150496831,0.765183884620076
"10976at7088_nostop.fas.aligned.fas.best",-0.0879154625509942,104,0.276791276068986,0.70367793265369
"10977at7088_nostop.fas.aligned.fas.best",0.254719454247992,66,0.0125491914559147,0.248366032508547
"10983at7088_nostop.fas.aligned.fas.best",-0.0896395591850187,105,0.265148748929284,0.696358020107937
"10988at7088_nostop.fas.aligned.fas.best",-0.153610382999134,106,0.0550140213726106,0.412884427885231
"10990at7088_nostop.fas.aligned.fas.best",0.148058816581177,107,0.0631282335112121,0.432622421858696
"10997at7088_nostop.fas.aligned.fas.best",-0.0113321220538648,99,0.891263203649539,0.972538578152791
"10999at7088_nostop.fas.aligned.fas.best",0.0897005635268729,118,0.236683374880256,0.672385836263405
"11004at7088_nostop.fas.aligned.fas.best",-0.160168584409365,99,0.0533339885643206,0.408503859332296
"1100at7088_nostop.fas.aligned.fas.best",-0.14692159734506,104,0.0691421991953868,0.450762776824025
"11010at7088_nostop.fas.aligned.fas.best",0.0248503473538536,90,0.775227089451063,0.94193594521021
"11011at7088_nostop.fas.aligned.fas.best",-0.130598593439115,98,0.117033369162768,0.529662901428726
"11014at7088_nostop.fas.aligned.fas.best",-0.0165824959874878,97,0.843066897542385,0.957681529524153
"11018at7088_nostop.fas.aligned.fas.best",-0.067182741123243,130,0.351870694857407,0.751589227193087
"11020at7088_nostop.fas.aligned.fas.best",-0.153338872412804,104,0.057844544621928,0.416142773445612
"11022at7088_nostop.fas.aligned.fas.best",0.0681252635822058,105,0.397072517254024,0.778309809763355
"11023at7088_nostop.fas.aligned.fas.best",-0.00295548228940096,99,0.971558487797214,0.993288715661164
"11026at7088_nostop.fas.aligned.fas.best",-0.133946826161229,87,0.130362282826249,0.555812466689961
"11029at7088_nostop.fas.aligned.fas.best",-0.152614981471948,97,0.0684531580878173,0.450762776824025
"11030at7088_nostop.fas.aligned.fas.best",-0.0436101438830423,94,0.608397816785801,0.887880873889306
"11034at7088_nostop.fas.aligned.fas.best",-0.10646263748263,95,0.208546475553913,0.643495839987105
"11039at7088_nostop.fas.aligned.fas.best",-0.153139760705472,78,0.101974122366074,0.50176929444464
"11043at7088_nostop.fas.aligned.fas.best",0.00297827156604025,125,0.967729023717148,0.991862135198415
"11046at7088_nostop.fas.aligned.fas.best",-0.0534905324423254,111,0.493959979856187,0.838118436496894
"11053at7088_nostop.fas.aligned.fas.best",-0.107345366997265,86,0.228159440419928,0.665125511581309
"11054at7088_nostop.fas.aligned.fas.best",-0.00638467183766921,81,0.944581443866044,0.986217707470133
"11056at7088_nostop.fas.aligned.fas.best",0.149145127152068,74,0.121081851602924,0.534748931088854
"11058at7088_nostop.fas.aligned.fas.best",-0.0639989405379655,112,0.410993005322673,0.787363381110619
"11059at7088_nostop.fas.aligned.fas.best",-0.0610299999971734,104,0.450267048133655,0.81077760629821
"11060at7088_nostop.fas.aligned.fas.best",-0.169156012644412,126,0.0210477453726204,0.292678693520094
"11062at7088_nostop.fas.aligned.fas.best",-0.108729566026961,110,0.166353286798646,0.602536350203337
"11063at7088_nostop.fas.aligned.fas.best",0.0564363823612993,91,0.51429924362423,0.85207025828429
"11065at7088_nostop.fas.aligned.fas.best",0.172037206283724,88,0.0506749303898454,0.401550302055298
"11066at7088_nostop.fas.aligned.fas.best",-0.0049521716854385,97,0.952854865242642,0.987865635977345
"11069at7088_nostop.fas.aligned.fas.best",0.0145726481872917,92,0.865529923282079,0.966899798837849
"11070at7088_nostop.fas.aligned.fas.best",-0.140778620499893,73,0.146197244678952,0.574409938255945
"11072at7088_nostop.fas.aligned.fas.best",0.0604602891805192,110,0.441538369323759,0.808524458261807
"11080at7088_nostop.fas.aligned.fas.best",0.0761242404022076,102,0.351120420409796,0.751058817236425
"11086at7088_nostop.fas.aligned.fas.best",-0.140731027996674,97,0.0929312358007435,0.485181707804506
"11089at7088_nostop.fas.aligned.fas.best",-0.0853102252079171,89,0.329719297312679,0.742952314925756
"11090at7088_nostop.fas.aligned.fas.best",-0.155841173752276,104,0.0538764194572313,0.408503859332296
"11095at7088_nostop.fas.aligned.fas.best",-0.057836178784917,98,0.487615004276939,0.833229227869117
"11100at7088_nostop.fas.aligned.fas.best",-0.0801118031346006,102,0.32646431871826,0.742952314925756
"11106at7088_nostop.fas.aligned.fas.best",0.00318894153605535,97,0.969630629493746,0.992649856084191
"11110at7088_nostop.fas.aligned.fas.best",-0.173114470693671,98,0.0377469337610359,0.36248158449936
"11111at7088_nostop.fas.aligned.fas.best",-0.155466539087694,111,0.046804096059537,0.385480221780439
"11115at7088_nostop.fas.aligned.fas.best",-0.0347424502946784,99,0.675129616688276,0.912249461102487
"11119at7088_nostop.fas.aligned.fas.best",-0.0622984305350639,54,0.582046977980097,0.878064929487467
"1111at7088_nostop.fas.aligned.fas.best",-0.0464078433391754,107,0.560253396567607,0.869002974332761
"11122at7088_nostop.fas.aligned.fas.best",-0.144851021799076,97,0.0837516437491891,0.474122265569078
"11124at7088_nostop.fas.aligned.fas.best",0.0458183295120698,102,0.574652941913164,0.874413647631515
"11127at7088_nostop.fas.aligned.fas.best",-0.157175251479915,108,0.0474707310630048,0.388868658940851
"11132at7088_nostop.fas.aligned.fas.best",0.0564234714399454,119,0.45474300835365,0.816312595727389
"1113at7088_nostop.fas.aligned.fas.best",-0.18401797145496,118,0.0152016274119636,0.268288181081411
"11142at7088_nostop.fas.aligned.fas.best",0.0959756921657552,64,0.354557362830001,0.753297372026326
"11144at7088_nostop.fas.aligned.fas.best",-0.22295201801998,76,0.0188058424972105,0.278192576228962
"11147at7088_nostop.fas.aligned.fas.best",-0.122066439899467,103,0.132941730565047,0.557227472373181
"1114at7088_nostop.fas.aligned.fas.best",-0.087907437643588,84,0.329520324042623,0.742952314925756
"11150at7088_nostop.fas.aligned.fas.best",-0.0338801995831816,121,0.650776424287762,0.900877963482544
"11151at7088_nostop.fas.aligned.fas.best",-0.130886827976224,126,0.0742334725163272,0.453218380814631
"11158at7088_nostop.fas.aligned.fas.best",0.181343137896476,90,0.0371843524132195,0.359667219382059
"11160at7088_nostop.fas.aligned.fas.best",-0.0788879131012624,118,0.29802481994149,0.719256310429014
"11161at7088_nostop.fas.aligned.fas.best",0.0732741493115836,112,0.346551548114591,0.75064043026906
"11165at7088_nostop.fas.aligned.fas.best",0.14079630757242,101,0.0861763530895266,0.477208515519985
"11166at7088_nostop.fas.aligned.fas.best",-0.100259833898899,117,0.187871399879892,0.620920545710436
"11177at7088_nostop.fas.aligned.fas.best",-0.0502571643927501,83,0.579543771097181,0.876313125268016
"11178at7088_nostop.fas.aligned.fas.best",-0.0489745765499769,108,0.536839467051675,0.857293551105977
"1117at7088_nostop.fas.aligned.fas.best",0.00222046504933067,102,0.978302072512362,0.995003991256938
"11184at7088_nostop.fas.aligned.fas.best",-0.00347074687810539,108,0.965089143168627,0.991530647472349
"11185at7088_nostop.fas.aligned.fas.best",-0.102566350371998,61,0.334469224801626,0.746402369084519
"11189at7088_nostop.fas.aligned.fas.best",0.124283228621873,121,0.0967964866130719,0.492758419661525
"1118at7088_nostop.fas.aligned.fas.best",-0.20128428001851,82,0.0274336908168922,0.31193880777118
"11190at7088_nostop.fas.aligned.fas.best",0.029007773237519,103,0.721034056159434,0.92424191550891
"11191at7088_nostop.fas.aligned.fas.best",0.0878054321283861,90,0.313006490202366,0.73086882918992
"11192at7088_nostop.fas.aligned.fas.best",-0.244192402481255,106,0.00228661460052737,0.147212892098741
"11195at7088_nostop.fas.aligned.fas.best",-0.0893690917279022,84,0.321542351109433,0.740621481187427
"11198at7088_nostop.fas.aligned.fas.best",-0.0157164609107416,91,0.855885956639604,0.963372250135343
"11201at7088_nostop.fas.aligned.fas.best",0.0352834177330527,115,0.645948743378666,0.898281943803471
"1120at7088_nostop.fas.aligned.fas.best",-0.0232573863015483,85,0.795217647956503,0.947130838549306
"11214at7088_nostop.fas.aligned.fas.best",-0.193739229155323,53,0.0900486053878312,0.481417748804417
"11218at7088_nostop.fas.aligned.fas.best",0.102019761245689,113,0.188001320337616,0.620920545710436
"1121at7088_nostop.fas.aligned.fas.best",0.0946108443217149,102,0.246515719289524,0.681147439495341
"11221at7088_nostop.fas.aligned.fas.best",-0.0362802240511644,103,0.655164712642181,0.903123613235045
"11224at7088_nostop.fas.aligned.fas.best",-0.0557718162893375,87,0.52880145929873,0.854721170599185
"11225at7088_nostop.fas.aligned.fas.best",0.16428778257725,88,0.0620141875498961,0.42885587952359
"11231at7088_nostop.fas.aligned.fas.best",-0.111249728844446,92,0.196094263873432,0.631152654680769
"11234at7088_nostop.fas.aligned.fas.best",-0.0629984387392841,64,0.543395964971711,0.862187559442069
"11235at7088_nostop.fas.aligned.fas.best",-0.0181653255406008,108,0.818809952794224,0.951686114917321
"11237at7088_nostop.fas.aligned.fas.best",-0.0151680711737389,99,0.854812719828251,0.962875540250107
"11239at7088_nostop.fas.aligned.fas.best",0.0663587936515497,72,0.496435860290461,0.840134523384721
"11240at7088_nostop.fas.aligned.fas.best",0.132825677447727,84,0.140664942969398,0.566440994933303
"1124at7088_nostop.fas.aligned.fas.best",-0.0747381891149621,106,0.350529067225383,0.751058817236425
"11256at7088_nostop.fas.aligned.fas.best",-0.0845399517642332,82,0.354327383395746,0.753297372026326
"11258at7088_nostop.fas.aligned.fas.best",-0.00238745772745085,86,0.978617009279875,0.995003991256938
"11260at7088_nostop.fas.aligned.fas.best",-0.00416640986923851,96,0.960537730324099,0.990439423711133
"11264at7088_nostop.fas.aligned.fas.best",-0.00870652153751439,98,0.916781098081315,0.97939352581054
"11265at7088_nostop.fas.aligned.fas.best",-0.00522516012184687,95,0.950784745516665,0.987584527748817
"11268at7088_nostop.fas.aligned.fas.best",0.0761215809233004,101,0.353556033784395,0.752794340430061
"11269at7088_nostop.fas.aligned.fas.best",-0.206086841941399,102,0.0115934533948505,0.246763131539761
"11272at7088_nostop.fas.aligned.fas.best",-0.0457339078461971,78,0.625276572598279,0.893168504170853
"11273at7088_nostop.fas.aligned.fas.best",0.128279099437251,84,0.154768586007008,0.589048465144073
"11274at7088_nostop.fas.aligned.fas.best",0.070362642471629,69,0.480478178074409,0.828779529048349
"11275at7088_nostop.fas.aligned.fas.best",0.155051328413207,65,0.131648318802719,0.557227472373181
"11282at7088_nostop.fas.aligned.fas.best",-0.15742472676421,57,0.152622541406705,0.587236480792229
"11285at7088_nostop.fas.aligned.fas.best",-0.107848785355572,97,0.197897252994779,0.632579261146248
"11288at7088_nostop.fas.aligned.fas.best",0.00957192269942134,95,0.909977632224285,0.977942692243371
"11292at7088_nostop.fas.aligned.fas.best",0.0553751503558554,77,0.55690651935932,0.86831048940676
"11293at7088_nostop.fas.aligned.fas.best",-0.145572077186593,80,0.115290617071394,0.525417159155873
"11294at7088_nostop.fas.aligned.fas.best",-0.00405967617051052,110,0.958787217915115,0.990381172979152
"11295at7088_nostop.fas.aligned.fas.best",-0.113272431441538,98,0.174016010317173,0.606773913276227
"11298at7088_nostop.fas.aligned.fas.best",-0.0157026148020679,93,0.854421298560093,0.962680625044765
"112at7088_nostop.fas.aligned.fas.best",-0.00315210281908182,82,0.972450727433887,0.993756377174223
"11303at7088_nostop.fas.aligned.fas.best",-0.0291341193138138,103,0.719870086780903,0.923526850035225
"1130at7088_nostop.fas.aligned.fas.best",0.081743278412161,81,0.373478814147322,0.762768348898104
