"","Rho","N","P","p.adj"
"1066at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0351344712623916,108,0.657717152004375,0.908175269417229
"10671at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0634945586120154,125,0.388408488668297,0.785919196802843
"10673at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0716439940499828,115,0.350913000746636,0.759313086012433
"10674at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0638247311518507,104,0.429795272339556,0.801932278265088
"10676at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00857827093954044,74,0.928951166728365,0.985434157139791
"10677at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.185766787677281,103,0.022211329195248,0.306517143215312
"10681at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0422911592633706,114,0.583555521961691,0.88092055103887
"10683at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0104102300377071,91,0.904248056884634,0.981579520407764
"10689at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00430957216443404,112,0.955850140593088,0.989893007858338
"1068at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00646682632604695,103,0.93655163577488,0.987267597591044
"10692at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0913717464414963,96,0.277878093207474,0.71358469890526
"10693at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0168805675696725,83,0.852368818314268,0.969374864591107
"10694at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0112899130310097,93,0.895048279264827,0.98064853416096
"10698at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0903427601798315,98,0.278264080945487,0.713773913581268
"10699at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.226882622749679,97,0.0067554495191949,0.204279618145952
"106at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0985517100211388,113,0.203457947093563,0.638696200855641
"10704at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.228212956728371,90,0.00873398837373853,0.22555401613762
"10707at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0961230860214935,84,0.286328933762307,0.721292772421414
"10709at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.329666933419743,106,3.82326132611712e-05,0.0349522550433627
"1070at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0795116072623153,97,0.342489029161709,0.752378599222636
"10712at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0519105062768008,111,0.506806128409396,0.842425999131747
"10713at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0150313126428324,71,0.878436316135224,0.974741274567384
"10716at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.128780203386647,82,0.158265583096568,0.58671307830041
"10717at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0466050968108358,74,0.628084948935714,0.900443655773303
"10724at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.169649029419179,122,0.0228319616973557,0.311537005727202
"10728at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.11957925753223,77,0.204602910125533,0.639698975501924
"10734at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0941185539181065,91,0.276772047446477,0.71314826881502
"10735at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.104886106495964,103,0.196663086547639,0.632072400925521
"10738at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0887258693458119,99,0.28446100383279,0.718779020740566
"10740at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0853366287815896,94,0.316057227857829,0.737320680078576
"10747at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0644880959091314,102,0.429591238296899,0.801932278265088
"10749at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.014522691668672,103,0.858118258696549,0.969997330623044
"10750at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.16775138284262,111,0.0319397135338427,0.345276172960747
"1075at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0156952971174651,92,0.855280863901977,0.969374864591107
"10766at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0364164942101539,104,0.652357730443975,0.90648631649591
"10768at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.221376250236412,79,0.0173343903752592,0.27512325835177
"1076at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.043888160698233,99,0.596494426346787,0.888843972403887
"10773at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0352944866072775,111,0.651746396125405,0.906337930237063
"10778at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0321846511787042,99,0.697822033717496,0.923367589012308
"10780at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0344352022624473,107,0.665598627580261,0.910031810488758
"10782at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0267349532280032,107,0.737209791894677,0.938394828789556
"10783at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.178916014571123,108,0.0240555825298348,0.312983247116131
"10784at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0673091703128203,109,0.393768634642993,0.788552550542355
"10789at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0673867662461569,100,0.413869191440277,0.796160803732401
"1078at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.13464504597186,95,0.111728375007015,0.525963338987707
"10792at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.149993807641059,89,0.0865843825714286,0.478243326827448
"10793at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0582967807936923,94,0.493400422659622,0.837154667344234
"10796at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.131830284428715,85,0.141247127662524,0.564458329912184
"10799at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0539523928562399,89,0.537622316574582,0.850701666194277
"1079at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0220966810327946,70,0.823370701527872,0.961850143559983
"10801at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.159687470293164,98,0.0553076816600695,0.418889054963034
"1080at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0,91,1,1
"10810at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0692061148435171,99,0.403788874417606,0.791814219203293
"10812at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0570708664325039,106,0.475920668151547,0.830318081725466
"10814at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0752812617896542,83,0.406581187588409,0.793884070254855
"10816at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0296693325166206,70,0.764400179664581,0.942354345836886
"10818at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0505125296908327,102,0.536107633898461,0.850701666194277
"10821at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0396397472368364,97,0.636039237638151,0.902051962691222
"10822at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.110742323736051,96,0.188464049374795,0.618421961061344
"10826at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0551807199980349,99,0.505617503477364,0.842425999131747
"10827at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0773499724411957,77,0.411896608478437,0.796160803732401
"10829at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0812918054219845,85,0.364312930615189,0.771477201177868
"1082at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.136972858918927,121,0.0672294922290361,0.448013282229297
"10830at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0379930491334248,118,0.616231048114769,0.896211301601212
"1083at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0582872472853574,123,0.432272177747622,0.801932278265088
"10841at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0421888359372827,102,0.605326660905426,0.892276093840278
"10853at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0594747261978533,102,0.466317129892093,0.821171740694298
"10865at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.100824252433905,95,0.233665436458591,0.671257945833834
"1086at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.194798124697592,92,0.0235974920898465,0.311746058793897
"10875at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.198024325105989,79,0.0332930641698115,0.35065114359495
"10878at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0665826170504213,89,0.446827736700106,0.809213526762168
"10879at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.111659571772215,80,0.22705723087067,0.66671281305954
"10887at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0258673053041878,103,0.750167198440721,0.940022494917862
"10896at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0691351465756968,92,0.421758725667797,0.80015727393014
"10898at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0365062986804762,95,0.66630505618303,0.910031810488758
"1089at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0682562201631745,94,0.42259879012524,0.800280990815052
"10904at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00920710026388855,103,0.90976362901654,0.984245394645648
"10906at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0269295802043202,80,0.770795850033507,0.944174531716979
"10908at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.130857731217525,46,0.287506689326032,0.721764035933876
"1090at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0252416342961865,112,0.745740634852002,0.939410904652664
"10913at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.204423505159825,96,0.0151965470968906,0.257243664177865
"10916at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.138594331108855,83,0.126535188730364,0.546168411413118
"10917at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00178844594758329,113,0.98158724540585,0.994643160884536
"10926at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.128889004523226,98,0.121904054903618,0.541519373143281
"10929at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0696358816411964,99,0.400875790327351,0.791283499616875
"10930at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.127431531984297,102,0.118556156699637,0.536647478144349
"10933at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0134165298340062,97,0.872743354876564,0.974666473281401
"10936at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0860272760439227,62,0.414304400499615,0.796160803732401
"10939at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.250599361276936,76,0.00827370388432106,0.220387688508819
"10940at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0138180244007713,90,0.873844698517373,0.974732874009592
"10943at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.106769222241772,125,0.146961439734429,0.572198246189161
"10947at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0376678085588321,98,0.65122485070367,0.906337930237063
"10952at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0602800363515631,107,0.44930442734219,0.811125804652902
"10953at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.045518843125837,117,0.549916568763147,0.8573985175323
"10960at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0173080723661538,109,0.826422464494549,0.962006512123972
"10963at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0882782543611403,75,0.355522770390968,0.762257432373627
"10965at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00365838555222095,89,0.966660137113492,0.990253555926243
"10966at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0256410693902856,87,0.772147407535906,0.944556061643978
"10973at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0319646675233871,76,0.73624673980659,0.938394828789556
"10976at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.075655975286992,102,0.354091336994255,0.761338550637025
"10977at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.1104563573216,68,0.271651105413918,0.706682907279767
"10983at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0756874030776312,105,0.346773704556812,0.754092580175637
"10988at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.1465464085511,106,0.0671709444002339,0.448013282229297
"10990at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.129207469020123,106,0.106539186178305,0.515333989440245
"10997at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00704260825377653,99,0.932293923226625,0.98646192663632
"10999at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0867078626878232,117,0.254745478668612,0.694753881116342
"11004at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.17090199349623,95,0.0435130500935003,0.384936073540035
"1100at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.166931525234779,103,0.039890800357974,0.369859733136509
"11010at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0303132871780145,91,0.72612169799174,0.93259406617596
"11011at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.11239588037716,98,0.177371506875188,0.605995297633277
"11014at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0554662442151428,96,0.510090110850732,0.842799823264094
"11018at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0997057565455017,130,0.167080459453715,0.594809874599249
"11020at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.173151104960048,104,0.0321966323016021,0.345819963964626
"11022at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.104429652514412,104,0.196411151141533,0.631805328548874
"11023at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00741472336712388,100,0.92836046270608,0.985434157139791
"11026at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.158794754712697,87,0.0729273762955928,0.457899776163674
"11029at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.121318074562253,94,0.154062485618812,0.578457671706802
"11030at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0138819567122222,95,0.869748212209387,0.973700484449941
"11034at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0603311505931205,94,0.47844137846754,0.831417268639367
"11039at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0789544326143542,78,0.39914844419132,0.790514531368512
"11043at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0018345227189308,125,0.980118716709054,0.994257135836016
"11046at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0443841399839259,110,0.57209757320812,0.872267514054142
"11053at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0432720892492279,86,0.627112904128313,0.900443655773303
"11054at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0173526402098451,82,0.849217233340626,0.969374864591107
"11056at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.171279739662269,74,0.0750234642031202,0.458655223553472
"11058at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0178496002410272,112,0.818635200384552,0.961199474543248
"11059at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0947043286718611,104,0.24138290494536,0.678306551083851
"11060at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.19127731652295,126,0.00908495920601508,0.230707491837194
"11062at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0989833320064106,112,0.203527289951361,0.638696200855641
"11063at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0573349123674316,91,0.507624508272284,0.842425999131747
"11065at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.18483055902206,88,0.0357688094559082,0.361026249585074
"11066at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0530562770708426,97,0.526460287755324,0.849518883555684
"11069at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0139221697278306,92,0.871478851531276,0.974320594675924
"11070at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0151321950679628,71,0.877626849438097,0.974741274567384
"11072at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0320688722288023,110,0.68312379934486,0.917457642291731
"11080at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.086124914551966,102,0.291465172022831,0.723532368171407
"11086at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.142093247787429,97,0.089810706330299,0.483486699883824
"11089at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0548757832833143,89,0.530683929329721,0.849518883555684
"11090at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.181442404638157,105,0.024101969587591,0.312983247116131
"11095at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0206565401774241,98,0.804208249912751,0.957051786084662
"11100at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.070056366167249,102,0.390839980564912,0.786324626391819
"11106at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0359032447194291,97,0.668188766785358,0.911456536250633
"11110at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.197129720531447,98,0.0179908915892024,0.27782555896704
"11111at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.154551389904544,111,0.0481133439448304,0.39862364354405
"11115at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0157280537875194,99,0.849515492365035,0.969374864591107
"11119at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0850839126078162,54,0.452229405996749,0.812555273117586
"1111at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.054013962874741,103,0.506117034459206,0.842425999131747
"11122at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0776503920270736,96,0.356451154898899,0.762677888918191
"11124at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00302623901147968,102,0.970431340669194,0.990633673515112
"11127at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.121062791809413,109,0.125064640229386,0.545487090160803
"11132at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0658646264647888,117,0.386970269407107,0.784600762004545
"1113at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.193270776138423,118,0.0107846170908523,0.23951938729208
"11142at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.140138851456968,63,0.179969038893034,0.60846041181957
"11144at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.188236375415502,76,0.0473069991309443,0.395586564161415
"11147at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.118609115164211,103,0.144278184703437,0.567329899352801
"1114at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00687300515412593,84,0.939231143275372,0.987267597591044
"11150at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0346735556614891,121,0.643160736257439,0.904024515815731
"11151at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.129656140594317,126,0.0769963477156457,0.461328869715919
"11158at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.165359669280992,90,0.0574232534921489,0.425416031949129
"11160at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0499524703578361,118,0.509917556434267,0.842799823264094
"11161at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0439374775163747,112,0.572459811557582,0.872528775801836
"11165at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.183600411144601,103,0.0238170949866102,0.312983247116131
"11166at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0658646264647888,117,0.386970269407107,0.784600762004545
"11177at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0975970710165939,83,0.281953326974404,0.7165671344476
"11178at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00802188296064219,107,0.919802337413338,0.985434157139791
"1117at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0247072156096464,102,0.762172052499495,0.942100717137693
